Tipo,Descripcion,Habitaciones,Banos,Area,Barrio,UPZ,Valor,Moneda,Precio,Precio_Millon,Valor_m2_Millon,Valor_m2_Barrio
Apartamento,Apartamento en venta en Chico Norte,3,4,185,Chico Norte,CHAPINERO: Chicó Lago + El Refugio,$ 1.250.000.000,$,1250000000,1250.0,6.756756756756757,8.353851040924855
Apartamento,Apartamento en venta en Santa Barbara,3,2,54,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 312.000.000,$,312000000,312.0,5.777777777777778,5.852628361947598
Apartamento,Apartamento en venta en El Batán,2,2,80,El Batán,La Alhambra,$ 460.000.000,$,460000000,460.0,5.75,5.0067874515333095
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,2,79,Usaquén,Usaquén,$ 483.000.000,$,483000000,483.0,6.113924050632911,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,1,2,66,Usaquén,Usaquén,$ 449.500.000,$,449500000,449.5,6.8106060606060606,5.65558134903221
Apartamento,Apartamento en venta en Fontibón,3,2,47,Fontibón,Fontibón,$ 173.000.000,$,173000000,173.0,3.6808510638297873,3.723021313477524
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,49,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 153.000.000,$,153000000,153.0,3.122448979591837,4.572008510026535
Apartamento,Apartamento en venta en El Batán,1,1,43,El Batán,La Alhambra,$ 285.000.000,$,285000000,285.0,6.627906976744186,5.0067874515333095
Apartamento,Apartamento en venta en Fontibón,3,2,48,Fontibón,Fontibón,$ 173.000.000,$,173000000,173.0,3.6041666666666665,3.723021313477524
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,84,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 465.000.000,$,465000000,465.0,5.535714285714286,4.572008510026535
Casa,Casa en venta en El Plan,3,4,160,El Plan,El Rincón,$ 630.000.000,$,630000000,630.0,3.9375,5.3172697724810405
Casa,Casa en venta en Zona Noroccidental,3,4,202,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 849.000.000,$,849000000,849.0,4.202970297029703,4.572008510026535
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,91,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 500.000.000,$,500000000,500.0,5.4945054945054945,4.572008510026535
Casa,Casa en venta en Usaquén,4,4,124,Usaquén,Usaquén,$ 700.000.000,$,700000000,700.0,5.645161290322581,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Santa Barbara,2,3,79,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 450.000.000,$,450000000,450.0,5.69620253164557,5.852628361947598
Casa,Casa en venta en Usaquén,4,4,295,Usaquén,Usaquén,$ 2.600.000.000,$,2600000000,2600.0,8.813559322033898,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,1,2,66,Usaquén,Usaquén,$ 449.500.000,$,449500000,449.5,6.8106060606060606,5.65558134903221
Apartamento,Apartamento en venta en La Calleja,3,4,175,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 1.250.000.000,$,1250000000,1250.0,7.142857142857143,6.582907870377288
Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 422.000.000,$,422000000,422.0,7.033333333333333,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,2,79,Usaquén,Usaquén,$ 483.000.000,$,483000000,483.0,6.113924050632911,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,1,68,Usaquén,Usaquén,$ 350.000.000,$,350000000,350.0,5.147058823529412,5.65558134903221
Apartamento,Apartamento en venta en El Contador,3,3,89,El Contador,Los Cedros,$ 460.000.000,$,460000000,460.0,5.168539325842697,5.279454722492697
Apartamento,Apartamento en venta en Cedritos,3,3,104,Cedritos,Usaquén,$ 430.000.000,$,430000000,430.0,4.134615384615385,5.027419586695463
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,$,550000000,550.0,5.045871559633028,5.027419586695463
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,3,4,143,Usaquén,Usaquén,$ 995.000.000,$,995000000,995.0,6.958041958041958,5.65558134903221
Casa,Casa en venta en La Calleja,3,4,410,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 4.200.000.000,$,4200000000,4200.0,10.24390243902439,6.582907870377288
Apartamento,Apartamento en venta en Usaquén,1,2,65,Usaquén,Usaquén,$ 356.000.000,$,356000000,356.0,5.476923076923077,5.65558134903221
Local,Local en venta en El Batán,2,2,385,El Batán,La Alhambra,$ 1.300.000.000,$,1300000000,1300.0,3.3766233766233764,5.0067874515333095
Apartamento,Apartamento en venta en Santa Barbara,2,3,81,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 400.000.000,$,400000000,400.0,4.938271604938271,5.852628361947598
Casa,Casa en venta en Zona Noroccidental,3,5,300,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 2.520.000.000,$,2520000000,2520.0,8.4,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,3,3,94,Usaquén,Usaquén,$ 426.000.000,$,426000000,426.0,4.531914893617022,5.65558134903221
Apartamento,Apartamento en venta en Santa Barbara,1,1,59,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 390.500.000,$,390500000,390.5,6.61864406779661,5.852628361947598
Apartamento,Apartamento en venta en Usaquén,3,4,157,Usaquén,Usaquén,$ 1.450.000.000,$,1450000000,1450.0,9.235668789808917,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,4,2,92,Usaquén,Usaquén,$ 491.000.000,$,491000000,491.0,5.336956521739131,5.65558134903221
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,$,550000000,550.0,5.045871559633028,5.027419586695463
Apartamento,Apartamento en venta en La Calleja,3,3,112,La Calleja,USAQUÉN: Country Club + Santa Bárbara,$ 1.000.000.000,$,1000000000,1000.0,8.928571428571429,6.582907870377288
Apartamento,Apartamento en venta en Cedritos,3,2,109,Cedritos,Usaquén,$ 550.000.000,$,550000000,550.0,5.045871559633028,5.027419586695463
Apartamento,Apartamento en venta en Usaquén,2,3,111,Usaquén,Usaquén,$ 960.000.000,$,960000000,960.0,8.64864864864865,5.65558134903221
Apartamento,Apartamento en venta en San Patricio,1,1,51,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 353.000.000,$,353000000,353.0,6.921568627450981,6.831854578231803
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,3,3,69,Usaquén,Usaquén,$ 260.000.000,$,260000000,260.0,3.7681159420289854,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,1,2,56,Usaquén,Usaquén,$ 515.000.000,$,515000000,515.0,9.196428571428571,5.65558134903221
Apartamento,Apartamento en venta en Cedritos,4,6,290,Cedritos,Usaquén,$ 1.600.000.000,$,1600000000,1600.0,5.517241379310345,5.027419586695463
Apartamento,Apartamento en venta en Tintala,3,2,63,Tintala,Tintala,$ 255.000.000,$,255000000,255.0,4.0476190476190474,3.7991992442958873
Apartamento,Apartamento en venta en Cedritos,2,3,87,Cedritos,Usaquén,$ 420.000.000,$,420000000,420.0,4.827586206896552,5.027419586695463
Casa,Casa en venta en Chapinero,4,4,300,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 1.800.000.000,$,1800000000,1800.0,6.0,4.58018576602501
Apartamento,Apartamento en venta en Ciudad Salitre,3,2,128,Ciudad Salitre,Ciudad Salitre Oriental,$ 825.000.000,$,825000000,825.0,6.4453125,7.412638847193035
Apartamento,Apartamento en venta en Barrios Unidos,3,2,57,Barrios Unidos,Los Andes,$ 289.900.000,$,289900000,289.9,5.085964912280701,2.9599171141243064
Apartamento,Apartamento en venta en Cantagallo,3,2,75,Cantagallo,Britalia,$ 449.000.000,$,449000000,449.0,5.986666666666666,5.71920581655481
Apartamento,Apartamento en venta en Kennedy,3,2,52,Kennedy,Kennedy Central,$ 152.000.000,$,152000000,152.0,2.923076923076923,3.382897908271655
Casa,Casa en venta en Zona Noroccidental,3,4,230,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 980.000.000,$,980000000,980.0,4.260869565217392,4.572008510026535
Apartamento,Apartamento en venta en San Patricio,5,3,193,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 860.000.000,$,860000000,860.0,4.455958549222798,6.831854578231803
Apartamento,Apartamento en venta en San Patricio,3,5,200,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 1.480.000.000,$,1480000000,1480.0,7.4,6.831854578231803
Apartamento,Apartamento en venta en San Patricio,3,3,157,San Patricio,USAQUÉN: Country Club + Santa Bárbara,$ 870.000.000,$,870000000,870.0,5.54140127388535,6.831854578231803
Apartamento,Apartamento en venta en Zona Noroccidental,3,4,273,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.950.000.000,$,1950000000,1950.0,7.142857142857143,4.572008510026535
Apartamento,Apartamento en venta en Zona Noroccidental,3,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 148.000.000,$,148000000,148.0,3.3636363636363638,4.572008510026535
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,60,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 180.000.000,$,180000000,180.0,3.0,4.572008510026535
Casa,Casa en venta en Engativa,4,2,481,Engativa,Engativá,$ 1.158.199.973,$,1158199973,1158.199973,2.407900151767152,2.887769666800428
Apartamento,Apartamento en venta en Portales Del Norte,3,2,86,Portales Del Norte,Britalia,$ 404.000.000,$,404000000,404.0,4.6976744186046515,4.5501614639397205
Apartamento,Apartamento en venta en Engativa,3,2,76,Engativa,Engativá,$ 360.000.000,$,360000000,360.0,4.7368421052631575,2.887769666800428
Casa,Casa en venta en Portales Del Norte,3,2,99,Portales Del Norte,Britalia,$ 315.000.000,$,315000000,315.0,3.1818181818181817,4.5501614639397205
Apartamento,Apartamento en venta en Puente Largo,3,2,103,Puente Largo,La Alhambra,$ 473.000.000,$,473000000,473.0,4.592233009708738,4.383536962205848
Casa,Casa en venta en Tintala,4,2,73,Tintala,Tintala,$ 203.000.000,$,203000000,203.0,2.780821917808219,3.7991992442958873
Apartamento,Apartamento en venta en Chapinero Central,1,1,36,Chapinero Central,Localidad Chapinero resto,$ 203.823.000,$,203823000,203.823,5.6617500000000005,6.360286919831224
Apartamento,Apartamento en venta en El Chicó,3,3,159,El Chicó,CHAPINERO: Chicó Lago + El Refugio,$ 1.200.000.000,$,1200000000,1200.0,7.547169811320755,7.648045112781955
Apartamento,Apartamento en venta en Usaquén,2,1,37,Usaquén,Usaquén,$ 143.000.000,$,143000000,143.0,3.864864864864865,5.65558134903221
Apartamento,Apartamento en venta en Engativa,3,1,50,Engativa,Engativá,$ 165.000.000,$,165000000,165.0,3.3,2.887769666800428
Apartamento,Apartamento en venta en Usaquén,2,2,50,Usaquén,Usaquén,$ 235.000.000,$,235000000,235.0,4.7,5.65558134903221
Casa,Casa en venta en Usaquén,4,5,281,Usaquén,Usaquén,$ 1.800.000.000,$,1800000000,1800.0,6.405693950177936,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,3,92,Usaquén,Usaquén,$ 360.000.000,$,360000000,360.0,3.9130434782608696,5.65558134903221
Casa,Casa en venta en Kennedy,3,2,86,Kennedy,Kennedy Central,$ 275.000.000,$,275000000,275.0,3.197674418604651,3.382897908271655
Casa,Casa en venta en Tintala,3,2,66,Tintala,Tintala,$ 190.000.000,$,190000000,190.0,2.878787878787879,3.7991992442958873
Apartamento,Apartamento en venta en Usaquén,2,3,85,Usaquén,Usaquén,$ 400.000.000,$,400000000,400.0,4.705882352941177,5.65558134903221
Apartamento,Apartamento en venta en Kennedy,3,1,47,Kennedy,Kennedy Central,$ 145.000.000,$,145000000,145.0,3.0851063829787235,3.382897908271655
Apartamento,Apartamento en venta en Engativa,3,2,61,Engativa,Engativá,$ 220.000.000,$,220000000,220.0,3.6065573770491803,2.887769666800428
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,109,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 515.000.000,$,515000000,515.0,4.724770642201835,4.572008510026535
Apartamento,Apartamento en venta en El Contador,3,3,115,El Contador,Los Cedros,$ 468.000.000,$,468000000,468.0,4.069565217391304,5.279454722492697
Apartamento,Apartamento en venta en Cedritos,2,2,63,Cedritos,Usaquén,$ 360.000.000,$,360000000,360.0,5.714285714285714,5.027419586695463
Apartamento,Apartamento en venta en El Batán,2,3,75,El Batán,La Alhambra,$ 411.000.000,$,411000000,411.0,5.48,5.0067874515333095
Apartamento,Apartamento en venta en Santa Barbara,2,3,81,Santa Barbara,USAQUÉN: Country Club + Santa Bárbara,$ 535.000.000,$,535000000,535.0,6.604938271604938,5.852628361947598
Casa,Casa en venta en Ricaurte,9,6,252,Ricaurte,La Sabana,$ 700.000.000,$,700000000,700.0,2.7777777777777777,3.9213349225268175
Apartamento,Apartamento en venta en El Batán,2,1,93,El Batán,La Alhambra,$ 520.000.000,$,520000000,520.0,5.591397849462366,5.0067874515333095
Apartamento,Apartamento en venta en Zona Noroccidental,3,3,109,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 515.000.000,$,515000000,515.0,4.724770642201835,4.572008510026535
Apartamento,Apartamento en venta en Cedritos,3,2,87,Cedritos,Usaquén,$ 410.000.000,$,410000000,410.0,4.712643678160919,5.027419586695463
Casa,Casa en venta en Zona Noroccidental,3,2,87,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 220.000.000,$,220000000,220.0,2.528735632183908,4.572008510026535
Apartamento,Apartamento en venta en Zona Noroccidental,2,1,44,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 144.000.000,$,144000000,144.0,3.272727272727273,4.572008510026535
Apartamento,Apartamento en venta en Usaquén,3,4,180,Usaquén,Usaquén,$ 995.000.000,$,995000000,995.0,5.527777777777778,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,2,4,144,Usaquén,Usaquén,$ 980.000.000,$,980000000,980.0,6.805555555555555,5.65558134903221
Apartamento,Apartamento en venta en Chico Reservado,2,2,112,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 820.000.000,$,820000000,820.0,7.321428571428571,8.104486540013072
Apartamento,Apartamento en venta en Engativa,3,2,52,Engativa,Engativá,$ 196.000.000,$,196000000,196.0,3.769230769230769,2.887769666800428
Apartamento,Apartamento en venta en Usaquén,1,2,65,Usaquén,Usaquén,$ 535.000.000,$,535000000,535.0,8.23076923076923,5.65558134903221
Casa,Casa en venta en Zona Noroccidental,5,4,245,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 1.250.000.000,$,1250000000,1250.0,5.1020408163265305,4.572008510026535
Apartamento,Apartamento en venta en Cedritos,2,1,53,Cedritos,Usaquén,$ 255.000.000,$,255000000,255.0,4.811320754716981,5.027419586695463
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Portales Del Norte,3,2,70,Portales Del Norte,Britalia,$ 330.000.000,$,330000000,330.0,4.714285714285714,4.5501614639397205
Apartamento,Apartamento en venta en Portales Del Norte,3,2,69,Portales Del Norte,Britalia,$ 295.000.000,$,295000000,295.0,4.27536231884058,4.5501614639397205
Apartamento,Apartamento en venta en Usaquén,2,2,83,Usaquén,Usaquén,$ 475.000.000,$,475000000,475.0,5.72289156626506,5.65558134903221
Apartamento,Apartamento en venta en Bosa,2,1,45,Bosa,Bosa Central,$ 116.000.000,$,116000000,116.0,2.577777777777778,2.6778451358697213
Apartamento,Apartamento en venta en Usaquén,3,2,96,Usaquén,Usaquén,$ 377.900.000,$,377900000,377.9,3.936458333333333,5.65558134903221
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,77,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 310.000.000,$,310000000,310.0,4.025974025974026,4.572008510026535
Apartamento,Apartamento en venta en Cantagallo,3,2,98,Cantagallo,Britalia,$ 490.000.000,$,490000000,490.0,5.0,5.71920581655481
Apartamento,Apartamento en venta en Usaquén,3,5,203,Usaquén,Usaquén,$ 2.000.000.000,$,2000000000,2000.0,9.852216748768473,5.65558134903221
Apartamento,Apartamento en venta en Engativa,3,2,52,Engativa,Engativá,$ 196.000.000,$,196000000,196.0,3.769230769230769,2.887769666800428
Apartamento,Apartamento en venta en Barrios Unidos,3,2,129,Barrios Unidos,Los Andes,$ 560.000.000,$,560000000,560.0,4.341085271317829,2.9599171141243064
Apartamento,Apartamento en venta en Bosa,3,1,42,Bosa,Bosa Central,$ 113.000.000,$,113000000,113.0,2.6904761904761907,2.6778451358697213
Apartamento,Apartamento en venta en El Plan,3,2,90,El Plan,El Rincón,$ 419.000.000,$,419000000,419.0,4.655555555555556,5.3172697724810405
Apartamento,Apartamento en venta en Engativa,3,2,112,Engativa,Engativá,$ 345.000.000,$,345000000,345.0,3.080357142857143,2.887769666800428
Apartamento,Apartamento en venta en Bosa,3,1,53,Bosa,Bosa Central,$ 136.600.000,$,136600000,136.6,2.577358490566038,2.6778451358697213
Apartamento,Apartamento en venta en Zona Noroccidental,2,3,66,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 360.000.000,$,360000000,360.0,5.454545454545454,4.572008510026535
Apartamento,Apartamento en venta en Chapinero,3,3,108,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,$ 550.000.000,$,550000000,550.0,5.092592592592593,4.58018576602501
Apartamento,Apartamento en venta en Usaquén,2,4,141,Usaquén,Usaquén,$ 1.036.000.000,$,1036000000,1036.0,7.347517730496454,5.65558134903221
Casa,Casa en venta en Usaquén,3,4,189,Usaquén,Usaquén,$ 700.000.000,$,700000000,700.0,3.7037037037037037,5.65558134903221
Apartamento,Apartamento en venta en Portales Del Norte,3,2,69,Portales Del Norte,Britalia,$ 295.000.000,$,295000000,295.0,4.27536231884058,4.5501614639397205
Casa,Casa en venta en Usaquén,5,4,147,Usaquén,Usaquén,$ 522.500.000,$,522500000,522.5,3.554421768707483,5.65558134903221
Apartamento,Apartamento en venta en Engativa,3,2,62,Engativa,Engativá,$ 225.000.000,$,225000000,225.0,3.629032258064516,2.887769666800428
Apartamento,Apartamento en venta en Mirandela ,2,2,64,Mirandela ,SUBA: La Academia + Guaymaral + San José de Bavaria,$ 275.000.000,$,275000000,275.0,4.296875,3.9920856610800746
Apartamento,Apartamento en venta en Bella Suiza,3,3,200,Bella Suiza,USAQUÉN: Country Club + Santa Bárbara,$ 830.000.000,$,830000000,830.0,4.15,6.2905507012394
Apartamento,Apartamento en venta en Usaquén,1,1,59,Usaquén,Usaquén,$ 420.000.000,$,420000000,420.0,7.11864406779661,5.65558134903221
Apartamento,Apartamento en venta en Fontibón,3,2,48,Fontibón,Fontibón,$ 167.000.000,$,167000000,167.0,3.4791666666666665,3.723021313477524
Apartamento,Apartamento en venta en Cedritos,3,3,102,Cedritos,Usaquén,$ 550.000.000,$,550000000,550.0,5.392156862745098,5.027419586695463
Apartamento,Apartamento en venta en Usaquén,2,2,60,Usaquén,Usaquén,$ 422.000.000,$,422000000,422.0,7.033333333333333,5.65558134903221
Apartamento,Apartamento en venta en Usaquén,1,2,65,Usaquén,Usaquén,$ 356.000.000,$,356000000,356.0,5.476923076923077,5.65558134903221
Apartamento,Apartamento en venta en Zona Noroccidental,3,2,80,Zona Noroccidental,CHAPINERO: Pardo Rubio + Chapinero,$ 385.000.000,$,385000000,385.0,4.8125,4.572008510026535
Apartamento,Apartamento en venta en Fontibón,3,2,43,Fontibón,Fontibón,$ 175.000.000,$,175000000,175.0,4.069767441860465,3.723021313477524
Apartamento,Apartamento en venta en Engativa,3,2,54,Engativa,Engativá,$ 245.000.000,$,245000000,245.0,4.537037037037037,2.887769666800428
Apartamento,Apartamento en venta en Chico Reservado,3,4,130,Chico Reservado,CHAPINERO: Chicó Lago + El Refugio,$ 700.000.000,$,700000000,700.0,5.384615384615385,8.104486540013072
Apartamento,Apartamento en venta en Puente Aranda,3,2,65,Puente Aranda,PUENTE ARANDA: Zona Industrial + Puente Aranda,$ 245.000.000,$,245000000,245.0,3.769230769230769,3.247774594103762
